,ExponentialMovingAverage,WeightedMovingAverage,StochasticSlow,MACDHisto,RSI,SmoothedMovingAverage,ATR,time,value,AO,WilliamR
1443,40.75872916384457,40.82227692307692,78.64070650209148,0.13450012885049745,56.73791887663516,54.018739839910836,0.8942297190403105,2017-12-07,1339497.9999999993,-0.3633852941176414,-7.958477508650655
1444,40.83728845893345,40.84892307692308,86.52479598843463,0.19695517493556736,59.30958323206583,54.54782417912634,0.8646418819660029,2017-12-08,1406739.7599999993,-0.19372058823529414,-2.3178807947019937
1445,40.91903550055396,40.89187692307692,96.0403591980277,0.2532153372536712,60.20863100871729,55.113904862085434,0.8514531761112885,2017-12-11,897886.2599999993,-0.21875,-1.602564102564237
1446,40.956032769742116,40.90184615384616,91.16306455231688,0.25452212724928813,54.77777301492344,55.08029167736924,0.8499208063890534,2017-12-12,808136.4599999993,-0.18719117647059136,-22.59036144578313
1447,40.94864563360811,40.87778461538462,78.98388425496856,0.20956850542535221,49.57666967421611,54.529929477053926,0.8413550345041213,2017-12-13,767730.0599999992,-0.16957352941176396,-38.85542168674696
1448,40.935672892561335,40.856676923076925,65.76305220883538,0.16557841988893074,48.83686042270217,53.96062257161876,0.8341153891823986,2017-12-14,895786.3199999993,-0.19380882352940887,-41.26506024096378
1449,40.96215959313354,40.882953846153846,63.495875393465816,0.16911235948416703,53.50665622704308,53.915225937161196,0.8231071470979416,2017-12-15,985558.7999999992,-0.24836764705882786,-29.391891891891795
1450,41.033531932123275,40.96196923076923,72.9088232239876,0.21861487786237888,58.48505504042612,54.37220884748769,0.82074235087666,2017-12-18,894007.5599999992,-0.1739852941176494,-10.616578195181633
1451,41.15864486042148,41.10455384615384,81.76329559603552,0.3163320660178215,63.760156212601665,55.31100358399909,0.8535464686711844,2017-12-19,894007.5599999992,0.031161764705885275,-14.701643124819975
1452,41.307979871158295,41.279784615384614,90.24195297621873,0.4243859078374115,66.38838036451085,56.41874126205026,0.8390074351946712,2017-12-20,804634.8599999993,0.3951617647058825,-3.9559197513422015
1453,41.43890449645381,41.44504615384615,90.22350012164814,0.4970276823930746,65.3444789157353,57.311315027418765,0.8205069041093375,2017-12-21,804634.8599999993,0.7953382352941176,-10.6719367588934
1454,41.57052722749583,41.616276923076924,93.41126785627189,0.5594447116615484,66.23392218567898,58.20357574324479,0.8040421252443846,2017-12-22,804634.8599999993,1.186926470588233,-5.138339920948716
1455,41.70587128691923,41.79633846153846,94.34676601093383,0.6163304786193322,67.39267330719365,59.12248549963968,0.7751819734412142,2017-12-26,804634.8599999993,1.471955882352944,-1.1494252873563657
1456,41.84080426484852,41.972923076923074,95.61312751933936,0.6642457606675194,68.24037005044637,60.03427395472035,0.7569546896239843,2017-12-27,804634.8599999993,1.6341470588235296,-6.872852233676838
1457,41.973819321398636,42.14633846153846,96.29497965793742,0.7029914003272921,68.97533468397714,60.92838002764603,0.7407436403651283,2017-12-28,804634.8599999993,1.7264705882353013,-3.092783505154516
1458,42.05814091206028,42.26861538461538,89.03692540710053,0.6854503328205439,61.95686476085449,61.031228500966876,0.7378333803390474,2017-12-29,804634.8599999993,1.8169411764705927,-22.92358803986705
1459,42.19674545728641,42.44064615384615,91.00940481407986,0.7269158744284141,67.57145272902396,61.685250923772585,0.7437024246005441,2018-01-02,804634.8599999993,1.933823529411761,-0.9554140127388895
1460,42.34776503749515,42.62086153846153,91.84596918946174,0.7750508044695792,69.41730199238684,62.45845603063401,0.7248665371290764,2018-01-03,804634.8599999993,2.0508529411764727,-0.5830903790088375
1461,42.54332157307245,42.841907692307686,98.70100168073817,0.8621644869295295,73.38693153420057,63.55130358099067,0.7323760701912857,2018-01-04,804634.8599999993,2.2203235294117647,-2.3584905660377684
1462,42.69306606745149,43.016830769230765,94.98396050822902,0.8886818793191793,68.16582346270755,64.01275556916235,0.7443492080347652,2018-01-05,804634.8599999993,2.371676470588234,-12.106537530266337
1463,42.85129175457061,43.19858461538461,92.84596245186363,0.9200709260139845,69.67600252674995,64.57908026492112,0.7290385503179964,2018-01-08,804634.8599999993,2.5203823529411835,-6.997084548105015
1464,43.04042315806518,43.412,92.6096310863507,0.9788507098801205,72.68196556069992,65.38936879449899,0.741964368152425,2018-01-09,804634.8599999993,2.6298823529411735,-3.0674846625765144
1465,43.15885214590632,43.55590769230769,86.83426889194776,0.9555146350187869,63.803082046985594,65.23074011974765,0.7482526275701088,2018-01-10,804634.8599999993,2.6659411764705894,-29.43262411347519
1466,43.28201736545199,43.70329230769231,81.25908782890734,0.9407013041727978,64.9403773880751,65.2017038465804,0.7326631541722439,2018-01-11,804634.8599999993,2.5328823529411792,-23.72262773722627
1467,43.36724679887877,43.81144615384615,69.87282359234528,0.8888595058840849,60.717309273396125,64.75326438926197,0.7239015003027979,2018-01-12,804634.8599999993,2.401294117647055,-37.2262773722627
1468,43.42899704511887,43.89261538461538,62.81294999751733,0.8205634017446855,58.29006514598205,64.10694446493397,0.7414799645668837,2018-01-16,804634.8599999993,2.2441029411764646,-50.612244897959066
1469,43.51907419549434,43.99846153846154,59.23113087446512,0.7920059024702724,61.527367780825536,63.848986796523135,0.7499456813835348,2018-01-17,804634.8599999993,1.9781029411764663,-34.46808510638286
1470,43.5829915650717,44.0764,56.604429005644924,0.7406630651188735,58.67595437012905,63.331683553883735,0.7442352755704252,2018-01-18,804634.8599999993,1.7491029411764742,-45.10638297872331
1471,43.683530675450804,44.188338461538464,66.09929078014196,0.7350735137453412,62.697292914391966,63.26824448993456,0.743218470172538,2018-01-19,804634.8599999993,1.5898676470588242,-22.12765957446797
1472,43.793259085031515,44.30646153846154,72.84931598937862,0.7398671870139921,64.22473336540153,63.36389337748126,0.7344171508744994,2018-01-22,804634.8599999993,1.504926470588238,-14.218009478672855
1473,43.84531607849063,44.36227692307692,69.561190237647,0.6841372479849994,56.9225868501187,62.71976272474501,0.7312444972406065,2018-01-23,804634.8599999993,1.4271470588235289,-54.9707602339182
1474,43.92875330322212,44.44212307692308,65.8259656513586,0.6693729111618865,60.40699660547307,62.488486112817824,0.7304413188662774,2018-01-24,804634.8599999993,1.40120588235294,-33.33333333333317
1475,43.99577227989735,44.50073846153846,55.31475748194013,0.6398068591077433,58.955636627915766,62.135201164327626,0.7689812246615436,2018-01-25,804634.8599999993,1.368558823529419,-45.751633986928255
1476,44.09840518144371,44.591169230769225,69.93464052287578,0.6516305293319036,62.87219313136851,62.208900361031716,0.7576254229000047,2018-01-26,804634.8599999993,1.3446176470588185,-11.111111111111214
1477,44.176989398255735,44.65723076923077,72.44360109635234,0.6367159629339412,60.41236470170179,62.02924679509873,0.7635093212642904,2018-01-29,804634.8599999993,1.289176470588238,-25.806451612903523
1478,44.219528675312986,44.68707692307692,75.09446473792802,0.586663627859366,56.02823734075731,61.42914584966459,0.8296872268882695,2018-01-30,804634.8599999993,1.08720588235294,-37.79904306220119
1479,44.2211033925966,44.67393846153846,58.38349539537978,0.5016748909449902,51.018644824159594,60.3880957471141,0.85328099639625,2018-01-31,804634.8599999993,0.979205882352943,-61.24401913875594
1480,44.29101851624302,44.72590769230769,60.765550239234386,0.500368331927227,58.30996703177439,60.18028287558013,0.8787609252250894,2018-02-01,804634.8599999993,0.8325588235294035,-18.66028708133971
1481,44.245555553455105,44.66233846153846,44.338118022328615,0.37956839729021397,46.36693501263499,58.798948089285624,0.9295637162804404,2018-02-02,804634.8599999993,0.6005000000000038,-87.08133971291853
1482,44.11512820318933,44.50956923076923,31.419457735247253,0.18886111633767655,39.38126660224868,56.85717994058193,1.0260234508318375,2018-02-05,804634.8599999993,0.24291176470588738,-99.99999999999999
1483,44.07473372602092,44.43993846153846,22.95157778214741,0.12025727950776854,47.13775837412389,55.88523778393613,1.1470217757724206,2018-02-06,803005.4399999992,-0.1214999999999975,-44.063926940639234
1484,44.01513882401931,44.3464,35.083713850837114,0.0420034782363814,45.39353607216624,54.83606761275914,1.1250916489315332,2018-02-07,803005.4399999992,-0.37094117647059477,-50.68493150684942
1485,43.843205068325524,44.137661538461536,39.954337899543354,-0.1410387133948916,37.5505792598302,53.10751877746624,1.169727959722138,2018-02-08,803005.4399999992,-0.8204411764705952,-85.38812785388129
1486,43.674496986146636,43.92624615384616,26.959910112946698,-0.2932109294775671,36.96237238705397,51.49300413842501,1.1990331054562708,2018-02-09,893294.9799999993,-1.3182352941176418,-83.04721030042921
1487,43.520304910289205,43.72633846153846,16.315545364872193,-0.40749729900698384,37.12554940180976,50.05625866476349,1.2112450264951085,2018-02-12,983300.0999999993,-1.6467352941176472,-82.61802575107292
1488,43.38181991719004,43.538953846153845,17.596566523605144,-0.48840545406272184,37.560702244878954,48.80670302277503,1.1882989531740293,2018-02-13,983300.0999999993,-1.7993823529411799,-81.54506437768244
1489,43.294756846636965,43.40166153846154,21.888412017167383,-0.5039499578350117,42.1325573768749,48.13928845818502,1.1834204565187414,2018-02-14,983300.0999999993,-2.130852941176478,-70.17167381974251
1490,43.070544781511046,43.12993846153846,23.468157974595737,-0.6595594698180278,32.961955504794915,46.62155516284601,1.3367475667674027,2018-02-15,983300.0999999993,-2.4650588235294038,-77.87878787878786
1491,42.78204133677943,42.7896,19.422884541774756,-0.8585178114592296,29.09595758685022,44.86899540524643,1.3719798834268737,2018-02-16,983300.0999999993,-2.6702352941176457,-93.68088467614537
1492,42.509576618565625,42.45984615384616,11.165206568050168,-1.010994941674305,28.821212647420325,43.26421712946382,1.3418384631820968,2018-02-20,983300.0999999993,-3.0382058823529405,-94.94470774091626
1493,42.251147647906734,42.139015384615384,5.022073795703894,-1.1261152580345595,28.495221141332024,41.78731753065064,1.2917071443833756,2018-02-21,983300.0999999993,-3.3295882352941177,-96.30818619582669
1494,42.02567475191391,41.846707692307696,5.069713868150832,-1.18991476221386,30.103424730656542,40.61892825065123,1.2444423483559919,2018-02-22,983300.0999999993,-3.673264705882353,-93.53796445880454
1495,41.79523823253592,41.548338461538464,4.333806844882841,-1.2494737496795238,28.908963019975516,39.44793172758366,1.2169821806162782,2018-02-23,983300.0999999993,-3.67291176470588,-97.15242881072025
1496,41.6117583684947,41.29556923076923,6.5886268315779075,-1.2515843666434563,32.67843740483828,38.77098229530912,1.166483453429401,2018-02-26,983300.0999999993,-3.7025882352941224,-89.5437262357415
1497,41.45239234014896,41.06966153846154,8.74386720251022,-1.228604543847183,33.96835656211044,38.290719721989255,1.1353060638987293,2018-02-27,983300.0999999993,-3.554588235294119,-87.07224334600761
1498,41.31220831398366,40.86781538461539,14.116515886543425,-1.189419730615377,34.898358987961345,37.95148364858647,1.0934984879059628,2018-02-28,983300.0999999993,-3.3511764705882428,-81.03448275862061
1499,41.06973075136953,40.56778461538462,10.631091298457257,-1.2624296948284552,27.969315058751917,36.95326678960301,1.1332485959126803,2018-03-01,983300.0999999993,-3.2741764705882304,-100.0
1500,40.8559053089565,40.29858461538462,11.736059563173415,-1.2948742001825408,29.30609820696364,36.188549931339075,1.128016553347489,2018-03-02,983300.0999999993,-3.3372647058823546,-83.75733855185914
1501,40.69622028519062,40.08710769230769,14.303109371602522,-1.266448964204315,34.2585484152022,35.99554977972539,1.1295867995369542,2018-03-05,983300.0999999993,-3.3282647058823542,-73.3333333333333
1502,40.5626648786375,39.909630769230766,24.40411947261263,-1.2153870389882755,36.03137513543651,35.9991323152965,1.102473456712886,2018-03-06,983300.0999999993,-3.2510882352941195,-69.69696969696966
1503,40.397844503357696,39.70956923076923,27.47796265037648,-1.2046076156539058,33.14378811107099,35.71359789487395,1.0830110669476798,2018-03-07,983300.0999999993,-3.309176470588234,-74.53580901856759
1504,40.26339492617634,39.546615384615386,29.577070068043422,-1.1640868980483035,35.51426991005546,35.6936650963921,1.0485102764514171,2018-03-08,983300.0999999993,-3.244617647058824,-67.03601108033247
1505,40.203133778008926,39.46470769230769,46.19563668661002,-1.0528631233083203,43.32388883406057,36.45668747015895,1.0371881138477446,2018-03-09,983300.0999999993,-2.857058823529414,-19.841269841269874
1506,40.065200410469785,39.31787692307692,50.27371059227008,-1.0390796744572484,37.088102760121814,36.51982899915523,1.0509603914300483,2018-03-12,983300.0999999993,-2.58361764705883,-62.30158730158741
1507,39.94941576351057,39.198861538461536,53.835978835978835,-1.004473500292356,38.42609211260477,36.71045531050018,1.0280346491850445,2018-03-13,983300.0999999993,-2.4628529411764717,-56.34920634920623
1508,39.80253762785591,39.05212307692308,34.788359788359784,-1.007394890900585,35.59951568663715,36.599361348113874,1.0146036028146845,2018-03-14,983300.0999999993,-2.3033823529411777,-76.98412698412702
1509,39.70541934879007,38.96092307692307,36.50793650793654,-0.9583174061531778,40.157721962789594,36.955197409581444,1.0014176311850642,2018-03-15,983300.0999999993,-2.1143823529411776,-57.142857142857146
1510,39.6519255527293,38.920523076923075,42.46031746031744,-0.871452511765284,44.15875786577364,37.67555345520067,0.9848878003861313,2018-03-16,983300.0999999993,-2.006676470588232,-38.49206349206351
1511,39.57254666405782,38.85864615384615,50.132275132275105,-0.8245759989341295,41.66915293520913,38.07491340320152,0.9695386717871217,2018-03-19,983300.0999999993,-1.88211764705882,-53.96825396825403
1512,39.53158153605337,38.8384,58.257908364291275,-0.7449482353321386,45.24908151614708,38.79233021449608,0.9588573380880416,2018-03-20,983300.0999999993,-1.7011470588235298,-32.76595744680862
1513,39.512229110203116,38.84470769230769,63.68118878757175,-0.6549270731330594,47.241652926415014,39.63726248568798,0.9496532425103242,2018-03-21,983300.0999999993,-1.352705882352943,-22.222222222222086
1514,39.393596101725954,38.75775384615385,51.621345693245864,-0.6814355406621715,38.916361390673785,39.56517237618656,0.9761065823310154,2018-03-22,983300.0999999993,-1.16785294117647,-90.14778325123171
1515,39.2440887092855,38.64396923076923,29.767878231303495,-0.7359201173227348,36.190021847855455,39.22765732335345,0.9692418264502288,2018-03-23,983300.0999999993,-1.1564117647058865,-98.32635983263572
1516,39.20762034703277,38.64073846153846,22.809874202169798,-0.6649217643665111,46.4463530534077,39.949526896358876,1.0100102674180695,2018-03-26,983300.0999999993,-1.0016176470588292,-43.09623430962317
1517,39.10703416649179,38.57227692307692,26.359832635983466,-0.6711205275561767,41.6900859450915,40.12358280123214,1.0200095340310644,2018-03-27,983300.0999999993,-0.9850000000000065,-79.49790794979072
1518,39.064185384453964,38.55793846153846,41.701534170153536,-0.6164771593708025,46.12873282609908,40.724097803718834,1.0378659958859882,2018-03-28,983300.0999999993,-1.025264705882357,-52.30125523012551
1519,39.06386343180366,38.58467692307693,45.74616457461656,-0.5259562622526772,49.38435834618666,41.590123857965615,1.0294469961798458,2018-03-29,983300.0999999993,-0.8246470588235297,-30.96234309623409
1520,39.01125855243415,38.55990769230769,52.44072524407269,-0.5032865421487074,45.44114780910091,41.97522625307915,1.0552007821669998,2018-04-02,983300.0999999993,-0.5772647058823495,-59.41422594142235
1521,38.98346943301614,38.557907692307694,53.83542538354271,-0.45825144472081547,47.24244248847332,42.50194787661857,1.0534007262979286,2018-04-03,983300.0999999993,-0.4417352941176489,-48.11715481171541
1522,39.00858716893798,38.60901538461538,57.32217573221775,-0.365095725143739,51.46110050925068,43.397863139881785,1.0988721029909336,2018-04-04,983300.0999999993,-0.3163823529411758,-20.502092050208987
1523,39.050234309788905,38.67929230769231,73.64016736401683,-0.2688045405731714,52.934907283660635,44.351567554259674,1.0760955242058672,2018-04-05,983300.0999999993,-0.04532352941176043,-10.460251046025101
1524,38.987908593651305,38.64904615384616,67.92189679218983,-0.2948008541936886,44.91786043131877,44.408196841965584,1.1342315581911624,2018-04-06,983300.0999999993,-0.07620588235294434,-65.27196652719644
1525,38.91576177875505,38.60393846153846,50.348675034867576,-0.3269654776377493,43.879843765910515,44.35536153436008,1.0946435897489364,2018-04-09,983300.0999999993,-0.09235294117647186,-73.22175732217572
1526,38.93993394962005,38.65033846153846,45.88563458856354,-0.2543085247504777,51.392621700953455,45.05908755101942,1.1221690476240127,2018-04-10,983300.0999999993,-0.021382352941174076,-23.849372384937244
1527,38.96147749195697,38.69458461538461,59.659763486984765,-0.19528317961371755,51.32990909441799,45.686169705359276,1.0927284013651546,2018-04-11,983300.0999999993,0.12805882352940756,-23.94957983193276
1528,39.013671531037204,38.770338461538465,79.88400939176229,-0.1133085282431665,53.87567283525015,46.505120018348364,1.0675335155533578,2018-04-12,898912.2599999993,0.16608823529411865,-12.549019607843128
1529,39.10646602864973,38.886953846153844,86.3412628733085,-0.0015243024885407408,57.20468621575561,47.575076638089094,1.041281121585261,2018-04-13,898912.2599999993,0.44129411764706106,-4.477611940298666
1530,39.28904556490744,39.09566153846154,93.8089922330936,0.18658612284615117,63.38696350424719,49.156265324704904,1.0611896129005998,2018-04-16,898912.2599999993,0.9310882352941121,-1.5463917525773772
1531,39.47296513683764,39.3136,94.10921488625745,0.34779416408733255,64.26930729724432,50.667569521958846,1.0375332119791287,2018-04-17,898912.2599999993,1.4377647058823513,-11.648351648351662
1532,39.68196781861936,39.56070769230769,93.21104181717665,0.5108170549277276,66.48718626704496,52.24953119646746,1.0248522682663337,2018-04-18,948049.0099999993,1.938294117647061,-7.172131147541009
1533,39.83412414026403,39.755876923076926,87.7155767729538,0.5904410627949517,62.168448700477576,53.241422946868475,1.0116485348187387,2018-04-19,768299.7699999993,2.290088235294114,-18.032786885245944
1534,39.95457612947449,39.91990769230769,83.81147540983604,0.6253551309211787,60.105836107503734,53.927864262932005,0.9965307823316863,2018-04-20,768299.7699999993,2.434617647058822,-23.360655737704917
1535,40.04960873489953,40.05898461538462,76.98087431693988,0.6288307668500366,58.41990769022279,54.37706860566109,0.9646357264508514,2018-04-23,729931.2399999993,2.4256176470588287,-27.663934426229524
1536,39.963484986061104,40.017507692307696,58.33333333333334,0.44410278056239605,44.08768341792008,53.34813008688698,1.115733174561505,2018-04-24,513721.53999999934,2.0331764705882307,-73.97540983606552
1537,39.886293833287176,39.977384615384615,41.66666666666671,0.29670503882065447,44.28308913127805,52.44162599132609,1.1017522335213976,2018-04-25,881123.2599999993,1.39820588235294,-73.36065573770485
1538,39.81965584611124,39.94212307692308,25.043631592884207,0.18262754840964845,44.699358657011736,51.66739925789466,1.075912788269869,2018-04-26,969324.8699999993,0.7702647058823473,-77.53303964757701
1539,39.767374627179606,39.91689230769231,22.909351341233855,0.1007420211826826,45.57514773820446,51.05817410592564,1.0562047319648786,2018-04-27,1017787.7099999993,0.30473529411764844,-80.37825059101658
1540,39.707576578935026,39.87652307692307,19.388119959869908,0.023472824395945224,44.623818627280286,50.4147385580611,1.0414758225388159,2018-04-30,1068890.7099999993,-0.11544117647058982,-83.92434988179669
1541,39.74622453440156,39.925261538461534,27.580951357547104,0.0599887206525338,53.183455015922185,50.69161020384721,1.2070846923574718,2018-05-01,1068890.7099999993,-0.19676470588235162,-52.95454545454543
1542,39.77497649329376,39.96264615384616,36.040368221219275,0.08073492175780217,52.53828295913734,50.87627747937623,1.176578642903367,2018-05-02,875329.8099999992,-0.0014705882352998856,-55.00000000000006
1543,39.79997830150193,39.99166153846154,45.53030303030303,0.09447357023906022,52.38619737635012,51.027269469073616,1.1668230255531264,2018-05-03,787937.1399999992,0.18149999999999267,-55.45454545454542
1544,39.89459535523255,40.08744615384615,51.74242424242425,0.17834888092676948,58.41445985947448,51.76598850811371,1.1820499522993315,2018-05-04,787937.1399999992,0.4359411764705854,-34.318181818181785
1545,40.045011097137746,40.24024615384615,64.84848484848489,0.307443795215697,62.87732842899167,52.87712250020151,1.1754749557065218,2018-05-07,787937.1399999992,0.785617647058821,-15.681818181818135
1546,40.210779474281,40.40929230769231,78.85572139303488,0.4330031292572656,64.62249860487515,54.05166011066888,1.1686553160131987,2018-05-08,787937.1399999992,1.1796176470588264,-13.432835820895432
1547,40.34533489933631,40.54895384615384,84.1117464624928,0.5072960191273665,62.45434957811966,54.891929057413954,1.158751364869399,2018-05-09,787937.1399999992,1.4680294117647108,-18.550106609808058
1548,40.46953990707967,40.680461538461536,83.15565031982949,0.5597215480098967,62.45434957811966,55.64817110948452,1.1116976959501563,2018-05-10,787937.1399999992,1.7552647058823538,-18.550106609808058
1549,40.588036837304315,40.8084,81.80525941719974,0.5984056911741575,62.756265995709995,56.35898059810707,1.0715764319537164,2018-05-11,787937.1399999992,1.9514705882352956,-17.484008528784663
1550,40.693572465203985,40.92089230769231,81.80525941719974,0.6179057384832092,62.21747028475812,56.94482956677217,1.0300352582427368,2018-05-14,787937.1399999992,1.9431764705882415,-18.550106609808058
1551,40.854066890957526,41.08443076923077,87.63326226012795,0.6915549979021733,67.19223168116868,57.96956977821183,1.0328898826539699,2018-05-15,787937.1399999992,1.8251764705882323,-1.066098081023394
1552,41.0222155916531,41.257046153846154,91.96678816998273,0.7621171812315239,68.60380182399177,59.03299298278982,1.0155406053215439,2018-05-16,787937.1399999992,1.8437058823529426,-4.483430799220348
1553,41.20742977691056,41.447907692307695,97.17156376774749,0.8398269581279578,70.64411526468123,60.19410521097896,0.9958591335128624,2018-05-17,787937.1399999992,2.0181176470588227,-2.935779816513828
1554,41.35916594791744,41.60787692307692,93.3602631280886,0.8711969889370934,67.61094413007655,60.93578910288872,0.976154909690515,2018-05-18,787937.1399999992,2.177147058823529,-12.499999999999984
1555,41.58923010576995,41.84873846153846,93.46847667111797,0.9791798109221759,73.37295891928952,62.1795060845288,1.0057152732840497,2018-05-21,787937.1399999992,2.4081176470588233,-4.1587901701323045
1556,41.77390471301842,42.05307692307692,90.73637811938988,1.023905043976896,69.28846421213873,62.8904018972898,0.9867356109066173,2018-05-22,787937.1399999992,2.628794117647061,-11.13207547169805
1557,41.88437358124777,42.19030769230769,85.46778307806757,0.9850555252137738,61.32313973180513,62.733675680741335,0.989111638699002,2018-05-23,787937.1399999992,2.620411764705878,-28.30578512396691
1558,41.97634484422872,42.3144,72.64950101356621,0.9330217937017622,60.08340013827755,62.468648126494955,0.9606036645062159,2018-05-24,787937.1399999992,2.4590588235294177,-42.61363636363641
1559,42.04431831774959,42.4172,57.92503742481819,0.864072040594607,57.94833531495176,62.01661684534064,0.9319891170414859,2018-05-25,787937.1399999992,2.197176470588232,-55.3054662379421
1560,42.05013998561501,42.45858461538461,40.993739647276605,0.7411732649055907,51.33981020018238,60.948936180824816,0.9568470372528085,2018-05-29,787937.1399999992,1.7612352941176468,-79.09967845659168
1561,42.05782152518309,42.49941538461538,29.153269024651653,0.6388317937543064,51.58088656373501,60.01213121911584,0.9306436774490368,2018-05-30,787937.1399999992,1.277470588235289,-78.13504823151126
1562,42.0002967924767,42.46572307692308,17.310646659521293,0.48436104805168156,44.87672188719577,58.49859028592383,0.9591691290598203,2018-05-31,787937.1399999992,0.8616176470588286,-90.83333333333319
1563,41.98950473151696,42.46710769230769,18.492020959866686,0.40169181938949095,49.50454008931253,57.5991852662627,0.9549427626984045,2018-06-01,787937.1399999992,0.5504705882352923,-75.5555555555555
1564,41.981850521400276,42.46206153846154,19.62962962962973,0.3347379585357615,49.75233954471996,56.814500694108425,0.9338754225056616,2018-06-04,787937.1399999992,0.35441176470588687,-74.72222222222213
1565,41.99324663513872,42.46701538461539,27.222222222222324,0.2976118515018058,51.790576285903754,56.31210825328796,0.9000271780409715,2018-06-05,787937.1399999992,0.29541176470588226,-68.05555555555542
1566,42.034535355512666,42.49307692307692,33.42592592592604,0.29704168956349974,55.06234516644552,56.18713194460372,0.8778823796094734,2018-06-06,787937.1399999992,0.33285294117646913,-56.94444444444434
1567,42.07264802047323,42.512,39.35185185185197,0.2932098910128218,55.06234516644551,56.074653266787905,0.8466050667802256,2018-06-07,787937.1399999992,0.5048529411764733,-56.94444444444434
1568,42.07013663428298,42.485815384615385,38.518518518518604,0.24777802729348508,50.220232893675195,55.48921122947663,0.8368475620102096,2018-06-08,787937.1399999992,0.5762941176470591,-70.5555555555555
1569,42.06012612395352,42.44596923076923,33.05555555555561,0.20138237307127582,49.268020419224364,54.867092148451405,0.8099298790094804,2018-06-11,787937.1399999992,0.5595588235294073,-73.33333333333331
1570,42.027808729803255,42.38024615384615,26.289910600255478,0.1388059217795714,46.4241793751174,54.022800871118,0.8070777447945173,2018-06-12,787937.1399999992,0.4885294117647021,-77.24137931034474
1571,41.96413113520301,42.28132307692308,21.77225340817971,0.053097238610511965,42.545286686749286,52.87504945268113,0.8337150487377661,2018-06-13,787937.1399999992,0.2034117647058835,-84.1085271317828
1572,41.925351817110474,42.20547692307692,22.188920074846408,0.006082204918399725,45.44594086324778,52.1321385937378,0.8170211166850686,2018-06-14,878034.2499999992,-0.10894117647058721,-72.08333333333324
1573,41.91417090810198,42.15578461538461,29.810086450184077,-0.0052951827881670965,48.867533838092626,51.80567811817328,0.8129481797789926,2018-06-15,965889.7499999992,-0.3401176470588254,-54.377880184331744
1574,41.90077314594029,42.10356923076923,39.88509711223468,-0.017339629762965103,48.45840033418308,51.47095033977426,0.8027375955090646,2018-06-18,1014145.6499999992,-0.49788235294117555,-53.88349514563098
1575,41.87379059625258,42.03756923076923,42.877276184510755,-0.041735254831394286,46.46827922505381,50.97068322830222,0.8068277672584172,2018-06-19,1014145.6499999992,-0.6832352941176509,-63.106796116504995
1576,41.86272978115623,41.98667692307692,42.880258899676306,-0.046014046496608785,48.62105692661601,50.735720598133604,0.7906257838828158,2018-06-20,1064818.0099999993,-0.676352941176475,-54.36893203883511
1577,41.79175056722114,41.878246153846156,29.935275080906024,-0.11186194257053472,40.855422258875116,49.74769076420776,0.7977239421768999,2018-06-21,1064818.0099999993,-0.7692647058823496,-92.71844660194182
1578,41.78007744666567,41.83012307692308,31.391585760517728,-0.10633693872451033,48.67740415779666,49.64066210356665,0.7921722320214071,2018-06-22,1064818.0099999993,-0.8169411764705927,-58.737864077669876
1579,41.67391764307601,41.69212307692308,18.22465250654063,-0.19971379395940403,38.8705289283823,48.56364878604821,0.8355885011627351,2018-06-25,1064818.0099999993,-0.9527647058823518,-93.86973180076642
1580,41.56977013207016,41.55652307692308,18.464134707187892,-0.27697812448293035,38.33394246617305,47.54067815406069,0.812332179651111,2018-06-26,1064818.0099999993,-1.076852941176469,-92.00000000000004
1581,41.443633968064766,41.40332307692308,5.076389766044895,-0.36546752162264085,35.743490601663,46.360959398820924,0.8185941668188887,2018-06-27,1064818.0099999993,-1.276647058823528,-98.90109890109886
1582,41.327200585905935,41.26261538461539,8.908673247656328,-0.43063194933468907,35.743490601663,45.29921251910513,0.8194088691889686,2018-06-28,1064818.0099999993,-1.500911764705883,-82.37288135593211
1583,41.262800540836245,41.17507692307692,18.445396411498198,-0.4321068491166713,42.24311942365452,44.99360320956007,0.857308235675471,2018-06-29,1064818.0099999993,-1.5858823529411836,-63.389830508474425
1584,41.17873896077192,41.07089230769231,27.89821749222629,-0.4538651683291448,39.76770139311719,44.47101302791578,0.8710719331272234,2018-07-02,1064818.0099999993,-1.73126470588236,-70.54263565891459
1585,41.07729750225101,40.95113846153846,27.836464765909113,-0.4904693766200694,37.47657592858297,43.7715693179825,0.8545667950467075,2018-07-03,1064818.0099999993,-1.7114705882352936,-82.55813953488365
1586,41.025966925154776,40.88064615384615,28.552971576227435,-0.4696838489093125,43.67659421226642,43.76207180741089,0.8406691668290858,2018-07-05,1064818.0099999993,-1.6602352941176406,-61.24031007751946
1587,40.97858485398903,40.81550769230769,31.65374677002581,-0.4480463688064802,43.67659421226642,43.75352404789644,0.8163356549127225,2018-07-06,1064818.0099999993,-1.4895882352941143,-61.24031007751946
1588,40.98177063445141,40.80006153846154,47.39267146103797,-0.37732701694463344,50.04805652316036,44.38297729542283,0.8237402509903854,2018-07-09,1064818.0099999993,-1.3817058823529393,-35.341365461847175
1589,40.97624981641668,40.77873846153846,54.55309610535167,-0.3263950231275814,48.97221696547592,44.84190126242814,0.8106159473482151,2018-07-10,1064818.0099999993,-1.0483529411764678,-39.75903614457836
